王議員去予人挲圓仔湯才無閣參選。,Ông gī-uân khì hōo lâng so-înn-á-thng tsiah bô koh tsham-suán. ,去參
小徙跤咧，人咧摒掃。,"Sió suá-kha--leh, lâng teh piànn-sàu. ",徙
伊去予人拍甲真悽慘。,I khì hōo lâng phah kah tsin tshi-tshám. ,去
徛算講伊較少歲，你小讓伊一下。,"Khiā-sǹg-kóng i khah tsió huè, lí sió niū--i--tsi̍t-ē. ",歲
伊真歹睏癖，一徙鋪就睏袂去。,"I tsin pháinn khùn-phiah, tsi̍t suá-phoo tō khùn bē khì. ",徙去
伊的成績佇阮彼年級攏是徛頭的。,I ê sîng-tsik tī guán hit nî-kip lóng sī khiā-thâu--ê. ,佇
做代誌就較情願咧。,Tsò tāi-tsì tō khah tsîng-guān--leh. ,做代
佇魚仔頂頭挲鹽。,Tī hî-á tíng-thâu so-iâm. ,佇魚
伊予海水捲去矣。,I hōo hái-tsuí kńg--khì--ah. ,去
出力共伊捻落去。,Tshut-la̍t kā i liàm--lo̍h-khì. ,去
我想欲捻一塊粿來食。,Guá siūnn-beh liàm tsi̍t tè kué lâi tsia̍h. ,粿
我都猶未食半喙咧，你就捽了了！,"Guá to iáu-buē tsia̍h puànn tshuì--leh, lí tō sut-liáu-liáu! ",未
伊去予人捽甲流血流滴，真驚人。,"I khì hōo lâng sut kah lâu-hueh-lâu-tih, tsin kiann--lâng. ",去
學英文愛定定掀字典，才會進步。,"O̍h Ing-bûn ài tiānn-tiānn hian jī-tián, tsiah ē tsìn-pōo. ",字
伊的底細予人掀出來矣。,I ê té-sè hōo lâng hian--tshut-lâi--ah. ,底細
洗掉,sé-tiāu,洗
第九排,tē-káu pâi,第
水路若窒起來，水就排袂出去矣。,"Tsuí lōo nā that--khí-lâi, tsuí tō pâi bē tshut--khì--ah. ",去
物件掖甲規四界。,Mi̍h-kiānn iā kah kui sì-kè. ,四界
伊共這件代誌掛佇心肝頭。,I kā tsit kiānn tāi-tsì khuà tī sim-kuann-thâu. ,代佇
掠魚,lia̍h hî,魚
緊去接人客。,Kín khì tsiap lâng-kheh. ,去
疕仔莫去控。,Phí-á mài khì khàng. ,去
四界去共人控錢。,Sì-kè khì kā lâng khàng tsînn. ,四界去
這是逐家的責任，毋通推來推去。,"Tse sī ta̍k-ke ê tsik-jīm, m̄-thang the-lâi-the-khì. ",推推去
這味藥仔是推會行抑推袂行？,Tsit bī io̍h-á sī thui ē kiânn ia̍h thui bē kiânn? ,推推
這件代誌愛推一下。,Tsit kiānn tāi-tsì ài thui--tsi̍t-ē. ,代推
提草仔膏共烏青跡推推咧！,The̍h tsháu-á-ko kā oo-tshenn jiah thui-thui--leh! ,推推
今仔日推甲有夠飽的。,Kin-á-ji̍t thui kah ū-kàu pá--ê. ,推
伊予人推甲烏青凝血。,I hōo lâng thui kah oo-tshenn gîng-hueh. ,推
小妹著掩咧！,Sió-muē tio̍h am--leh! ,妹
共死貓掩佇咧塗跤。,Kā sí niau iám tī teh thôo-kha. ,死佇
這粒山頭的地理已經敗去矣。,Tsit lia̍p suann-thâu ê tē-lí í-king pāi--khì--ah. ,地去
彼个了尾仔囝共祖公仔產攏敗了了矣。,Hit ê liáu-bué-á-kiánn kā tsóo-kong-á-sán lóng pāi-liáu-liáu--ah. ,尾
啥人教你按呢做的？,Siánn-lâng kà lí án-ne tsò--ê? ,做
回教,Huê kàu,回
冬天食補，才會接力，身體會較勇健。,"Tang-thinn tsia̍h-póo, tsiah ē tsih-la̍t, sin-thé ē khah ióng-kiānn. ",體
較早攏愛捾水洗身軀。,Khah-tsá lóng ài kuānn tsuí sé-sin-khu. ,洗
我的代誌免你掛心。,Guá ê tāi-tsì bián lí khuà-sim. ,代
伊辭職了後，這个工課就由我接手。,"I sî-tsit liáu-āu, tsit ê khang-khuè tō iû guá tsiap-tshiú. ",辭課
這件代誌我無接手，你莫問我。,"Tsit kiānn tāi-tsì guá bô tsiap-tshiú, lí mài mn̄g--guá. ",代
你按呢做會去予人掠包。,Lí án-ne tsò ē khì hōo-lâng lia̍h-pau. ,做去
阮公司想欲採用較有經驗的人。,Guán kong si siūnn-beh tshái-iōng khah ū king-giām ê lâng. ,司
伊對你捽目尾，我看是有好空的欲予你。,"I tuì lí sut-ba̍k-bué, guá khuànn sī ū hó-khang--ê beh hōo--lí. ",尾
水鬼仔掠交替。,Tsuí kuí-á lia̍h-kau-thè. ,替
逐个佇遐排列，是為著欲買票。,"Ta̍k ê tī hia pâi-lia̍t, sī uī-tio̍h beh bé phiò. ",佇
伊只不過是一个掛名的經理爾爾。,I tsí-put-kò sī tsi̍t ê kuà-miâ ê king-lí niā-niā. ,過
這个活動愛靠你來推行。,Tsit ê ua̍h-tāng ài khò lí lâi thui-hîng. ,推
蝦仔愛掠沙筋了後較好食。,Hê-á ài lia̍h-sua-kin liáu-āu khah hó-tsia̍h. ,筋
伊去掠兔仔矣，無佇遮。,"I khì lia̍h-thòo-á--ah, bô tī tsia. ",去佇
伊一來遮就火燒厝，真正是一个掃帚星。,"I tsi̍t lâi tsia tō hué-sio-tshù, tsin-tsiànn sī tsi̍t ê sàu-tshiú-tshenn. ",火
掠直行較近。,Lia̍h-ti̍t kiânn khah kīn. ,近
就算講你掠長補短嘛無效。,Tō sǹg-kóng lí lia̍h-tn̂g-póo-té mā bô hāu. ,短
咱逐家做伙來掩咯雞。,Lán ta̍k-ke tsò-hué lâi ng-ko̍k-ke. ,做伙雞
你敢做，就莫叫我替你掩崁。,"Lí kánn tsò, tō mài kiò guá thè lí am-khàm. ",做替
加食寡果子無敗害。,Ke tsia̍h kuá kué-tsí bô pāi-hāi. ,果子
我掠做無人知影彼件代誌。,Guá lia̍h-tsò bô-lâng tsai-iánn hit kiānn tāi-tsì. ,做代
伊最近捷捷來。,I tsuè-kīn tsia̍p-tsia̍p lâi. ,近
彼个客戶就予你去接接一下。,Hit ê kheh-hōo tō hōo lí khì tsih-tsiap--tsi̍t-ē. ,去
你緊去接接人客，莫閣坐佇遮。,"Lí kín khì tsih-tsiap lâng-kheh, mài koh tsē tī tsia. ",去坐佇
伊做代誌誠敏捷。,I tsò tāi-tsì tsiânn bín-tsia̍t. ,做代
伊做代誌不時都掩掩揜揜，驚人知。,"I tsò tāi-tsì put-sî to ng-ng-iap-iap, kiann-lâng tsai. ",做代
伊愛共人接喙，接落去就講袂煞。,"I ài kā lâng tsiap-tshuì, tsiap--lo̍h-khì tō kóng bē suah. ",去
伊為著離緣的官司，去旅社掠猴。,"I uī-tio̍h lī-iân ê kuann-si, khì lí-siā lia̍h-kâu. ",司去旅
我掠準你工課做煞矣。,Guá lia̍h-tsún lí khang-khuè tsò-suah--ah. ,課做
𪜶當咧冤家，你小共𪜶排解一下。,"In tng-teh uan-ke, lí sió kā in pâi-kái--tsi̍t-ē. ",解
伊袂曉排解心事，才會發性地。,"I bē-hiáu pâi-kái sim-sū, tsiah ē huat-sìng-tē. ",解事地
伊堅持無欲做人的接跤的。,I kian-tshî bô beh tsò lâng ê tsiap-kha--ê. ,做
你明仔載去揣看有師傅來掠漏無？,Lí bîn-á-tsài khì tshuē khuànn ū sai-hū lâi lia̍h-lāu--bô? ,去師
伊去田裡掖種矣。,I khì tshân--lí iā-tsíng--ah. ,去
今仔日水果敗價敗甲誠慘。,Kin-á-ji̍t tsuí-kó pāi-kè pāi kah tsiânn tshám. ,果
先予𪜶兩个推撨好勢，咱才閣來決定紲落來欲按怎做。,"Sing hōo in nn̄g ê tshui-tshiâu hó-sè, lán tsiah koh lâi kuat-tīng suà--lo̍h-lâi beh án-tsuánn tsò. ",推做
伊轉去大陸探親。,I tńg-khì tāi-lio̍k thàm-tshin. ,去
伊對窗仔門探頭出來看外口發生啥物代誌。,I tuì thang-á-mn̂g thàm-thâu tshut-lâi khuànn guā-kháu huat-sing siánn-mih tāi-tsì. ,代
請你毋通推辭。,Tshiánn lí m̄-thang the-sî. ,推辭
彼件代誌就留予你去探聽。,Hit kiānn tāi-tsì tō lâu hōo lí khì thàm-thiann. ,代去
彼座塔斜一爿，強欲倒落去矣。,"Hit tsō thah tshiâ tsi̍t pîng, kiōng-beh tó--lo̍h-khì--ah. ",去
月斜西,gue̍h tshiâ sai,月
這條路斜對東爿去。,Tsit tiâu lōo tshua̍h tuì tang-pîng--khì. ,去
斜過來,tshua̍h--kuè-lâi,過
一尾蛇旋過去。,Tsi̍t bué tsuâ suan--kuè-khì. ,尾過去
過晝,kuè tàu,過
代誌大條,tāi-tsì tuā tiâu,代
骨頭梢去矣。,Kut-thâu sau--khì--ah. ,去
你欲去無？,Lí beh khì--bô? ,去
伊做生理真殺。,I tsò-sing-lí tsin sat. ,做
啉傷濟涼水，會傷身體。,"Lim siunn tsē liâng-tsuí, ē siong sin-thé. ",體
伊佇遐哭甲欲死欲活，是出啥物代誌？,"I tī hia khàu kah beh-sí-beh-ua̍h, sī tshut siánn-mih tāi-tsì? ",佇死代
是按怎這件代誌到這馬猶未條直？,Sī-án-tsuánn tsit kiānn tāi-tsì kàu tsit-má iáu-buē tiâu-ti̍t? ,代未
工課我家己做做咧較條直！,Khang-khuè guá ka-kī tsò-tsò--leh khah tiâu-ti̍t! ,課做做
看伊按呢涼勢仔涼勢，你免替伊緊張啦！,"Khuànn i án-ne liâng-sè-á liâng-sè, lí bián thè i kín-tiunn--lah! ",替
我做的衫有較䆀，希望你毋通棄嫌。,"Guá tsò ê sann ū khah bái, hi-bāng lí m̄-thang khì-hiâm. ",做
目屎四淋垂,ba̍k-sái sì-lâm-suî,四
年久月深,nî-kú-gue̍h-tshim,月
淹過,im--kuè,過
工課做了，心規个攏清起來。,"Khang-khuè tsò liáu, sim kui-ê lóng tshing--khí-lâi. ",課做
蝦仔滒粉落去烰。,Hê-á kō hún lo̍h-khì phû. ,去
囡仔大漢了後，序大人就較清心。,"Gín-á tuā-hàn liáu-āu, sī-tuā-lâng tō khah tshing-sim. ",序
你最近看起來敢若較清心。,Lí tsuè-kīn khuànn--khí-lâi kánn-ná khah tshing-sim. ,近
用清水洗,iōng tshing-tsuí sé,洗
伊便若去廟裡拜拜，攏會添油香。,"I piān-nā khì biō--lí pài-pài, lóng ē thiam-iû-hiunn. ",去
你毋通去外口淋雨。,Lí m̄-thang khì guā-kháu lâm-hōo. ,去
來啊！燒淨香，點束柴，敲鐘擂鼓，迎接侍候。,"Lâi--ah! Sio tsīng-hiunn, tiám sok-tshâ, khau tsing luî kóo, gîng-tsiap sū-hāu. ",侍
伊這一站仔足清閒的，攏無代誌通做。,"I tsit tsi̍t-tsām-á tsiok tshing-îng--ê, lóng bô tāi-tsì thang tsò. ",代做
你先去添飯，我連鞭才捀湯出去。,"Lí sing khì thinn-pn̄g, guá liâm-mi tsiah phâng thng--tshut-khì. ",去去
人講做官若清廉，食飯著攪鹽。,"Lâng kóng tsò-kuann nā tshing-liâm, tsia̍h pn̄g tio̍h kiáu iâm. ",做
講重要的代誌毋通添話，無，會惹是非。,"Kóng tiōng-iàu ê tāi-tsì m̄-thang thinn-uē, bô, ē jiá sī-hui. ",代
欲過年矣，你通好去清數矣。,"Beh kuè-nî--ah, lí thang-hó khì tshing-siàu--ah. ",過去
伊的手去予鼎邊焐一搭。,I ê tshiú khì hōo tiánn-pinn ù tsi̍t tah. ,去
這層代誌莫牽著伊。,Tsit tsân tāi-tsì mài khan-tio̍h i. ,代
駛犁,sái lê,駛犁
牛犁,gû-lê,犁
犁田,lê-tshân,犁
雨落遮大，伊閣一直犁去。,"Hōo lo̍h tsiah tuā, i koh it-ti̍t lê--khì. ",犁去
天氣遮寒，你閣穿短䘼的，實在有夠猛。,"Thinn-khì tsiah kuânn, lí koh tshīng té-ńg--ê, si̍t-tsāi ū-kàu bíng. ",短
你跤手有夠猛，隨予你提去。,"Lí kha-tshiú ū-kàu mé, suî hōo lí the̍h--khì. ",去
火真猛,hué tsin mé,火
車現欲來矣，你才講無愛去。,"Tshia hiān beh lâi--ah, lí tsiah kóng bô-ài khì. ",車去
我毋相信牽亡彼款代誌。,Guá m̄ siong-sìn khan-bông hit khuán tāi-tsì. ,代
阮牽手透早就去菜市仔買菜矣。,Guán khan-tshiú thàu-tsá tō khì tshài-tshī-á bé tshài--ah. ,去
牽牛去食草。,Khan-gû khì tsia̍h tsháu. ,去
伊昨暗車騎無好勢，就犁田矣。,"I tsa-àm tshia khiâ bô hó-sè, tō lê-tshân--ah. ",車犁
現此時的人攏較會曉享受。,Hiān-tshú-sî ê lâng lóng khah ē-hiáu hiáng-siū. ,此
牽尪姨，順話尾。,"Khan-ang-î, sūn uē-bué. ",尾
伊做人真爽快，無第二句話就答應我的要求。,"I tsò-lâng tsin sóng-khuài, bô tē-jī kù uē tō tah-ìng guá ê iau-kiû. ",做第
伊破病袂當去，牽抾我去日本𨑨迌一逝免錢的。,"I phuà-pēnn bē-tàng khì, khan-khioh guá khì Ji̍t-pún tshit-thô tsi̍t-tsuā bián-tsînn--ê. ",去抾去
遐的代誌佮我無關係，莫牽拖做伙。,"Hia-ê tāi-tsì kah guá bô kuan-hē, mài khan-thua tsò-hué. ",代做伙
代誌現拄現就是按呢，你欲閣諍啥物？,"Tāi-tsì hiān-tú-hiān tō sī án-ne, lí beh koh tsènn siánn-mih? ",代
去港仔邊買現流仔，閣鮮閣俗。,"Khì káng-á-pinn bé hiān-lâu-á, koh tshinn koh sio̍k. ",去
師傅牽師仔。,Sai-hū khan sai-á. ,師師
這件代誌現現就是你做的，你閣諍無。,"Tsit kiānn tāi-tsì hiān-hiān tō sī lí tsò--ê, lí koh tsènn bô. ",代做
伊是做牽猴仔的，無家己的生理。,"I sī tsò khan-kâu-á--ê, bô ka-kī ê sing-lí. ",做
伊做人真現實。,I tsò-lâng tsin hiān-si̍t. ,做
若毋是伊咧牽線，我佮阮某嘛袂熟似。,"Nā-m̄-sī i teh khan-suànn, guá kah guán bóo mā bē si̍k-sāi. ",似
一切攏是伊咧牽線，佮別人無底代。,"It-tshè lóng sī i teh khan-suànn, kah pa̍t-lâng bô-tī-tāi. ",底代
牽豬哥趁暢。,Khan-ti-ko thàn thiòng. ,豬
這罐藥仔是理風寒的，你緊提去食。,"Tsit kuàn io̍h-á sī lí hong-hân--ê, lí kín the̍h-khì tsia̍h. ",去
種菜莫傷疏嘛莫傷密，才種會媠。,"Tsìng tshài mài siunn se mā mài siunn ba̍t, tsiah tsìng ē suí. ",疏
疏文,sòo-bûn,疏
讀疏,tha̍k sòo,疏
注疏,tsù-sòo,疏
船過水無痕。,Tsûn kuè tsuí bô hûn. ,過
你予我小眯一下，我才陪你去。,"Lí hōo guá sió bî--tsi̍t-ē, guá tsiah puê lí khì. ",去
彼件代誌我干焦略仔知爾爾。,Hit kiānn tāi-tsì guá kan-na lio̍h-á tsai niā-niā. ,代
你是眵目是毋？雞煞看做鴨。,Lí sī tshuh-ba̍k sī--m̄? Ke suah khuànn-tsò ah. ,雞做
眼前咱愛先解決錢的問題。,Gán-tsiân lán ài sing kái-kuat tsînn ê būn-tê. ,解題
車尾有略略仔硞著。,Tshia-bué ū lio̍h-lio̍h-á kho̍k--tio̍h. ,車尾
看毋是勢，趕緊疏開。,"Khuànn m̄-sī-sè, kuánn-kín soo-khai. ",疏
老師教的課題你就愛理解，才會用得。,"Lāu-su kà ê khò-tê lí tō ài lí-kái, tsiah ē-īng--tit. ",師課題解
阮序大人攏是誠理解的人。,Guán sī-tuā-lâng lóng sī tsiânn lí-kái ê lâng. ,序解
𪜶兄弟仔的感情真疏遠，無像兄弟仔。,"In hiann-tī-á ê kám-tsîng tsin soo-uán, bô tshiūnn hiann-tī-á. ",疏
你明明知影伊欲去佮人理論，哪會無共伊擋咧？,"Lí bîng-bîng tsai-iánn i beh khì kah lâng lí-lūn, ná ē bô kā i tòng--leh? ",去
車票,tshia-phiò,車
章回小說,tsiong-huê sió-suat,回說
第一章,tē-it tsiong,第
第三章,tē-sann tsiunn,第
甲箬笠,kah-ha̍h-le̍h,笠
第一名,tē-it miâ,第
落第,lo̍k-tē,第
魚笱,hî-kô,魚
走第一,tsáu tē-it,第
祭祀公業,tsè-sū kong-gia̍p,祀
我的皮膚真粗。,Guá ê phuê-hu tsin tshoo. ,皮
細粒,sè lia̍p,細
細漢,sè-hàn,細
講話較細聲咧。,Kóng-uē khah sè-siann--leh. ,細
無大無細。,Bô-tuā-bô-sè. ,細
伊嫁人做細的。,I kè lâng tsò sè--ê. ,做細
你先去食飯，賰的工課我紲落去做就好。,"Lí sing khì tsia̍h-pn̄g, tshun ê khang-khuè guá suà lo̍h-khì tsò tō hó. ",去課去做
這粗工毋是你這款幼秀的人會當做的。,Tse tshoo-kang m̄ sī lí tsit khuán iù-siù ê lâng ē-tàng tsò--ê. ,做
你若欲出去，門紲手關起來。,"Lí nā beh tshut--khì, mn̂g suà-tshiú kuainn--khí-lâi. ",去
遐傷細位，這跤櫃仔囥袂落去。,"Hia siunn sè-uī, tsit kha kuī-á khǹg bē lo̍h--khì. ",細去
終身大事,tsiong-sin tāi-sū,事
娶細姨,tshuā sè-î,細
搬磚仔是粗重的工課。,Puann tsng-á sī tshoo-tāng ê khang-khuè. ,課
恁老母佇內底共你紩衫。,Lín lāu-bú tī lāi-té kā lí thīnn-sann. ,佇底
伊人生做細粒子，毋過氣力閣足大。,"I lâng senn-tsò sè-lia̍p-tsí, m̄-koh khuì-la̍t koh tsiok tuā. ",做細子過
這鰇魚仔絲是愈食愈紲喙。,Tse jiû-hî-á-si sī jú tsia̍h jú suà-tshuì. ,魚
食鹹的了後，換食甜的紲喙尾。,"Tsia̍h kiâm--ê liáu-āu, uānn tsia̍h tinn--ê suà-tshuì-bué. ",尾
代誌已經按呢生矣，紲落去欲按怎咧？,"Tāi-tsì í-king án-ne-senn--ah, suà--lo̍h-khì beh án-tsuánn--leh? ",代去
伊生做傷細漢。,I senn-tsò siunn sè-hàn. ,做細
細漢囡仔,sè-hàn gín-á,細
細漢囝,sè-hàn-kiánn,細
咱對查某囡仔愛溫柔體貼，毋通傷粗魯。,"Lán tuì tsa-bóo gín-á ài un-jiû thé-thiap, m̄-thang siunn tshoo-lóo. ",體
三代粒積，一代開空。,"Sann tāi lia̍p-tsik, tsi̍t tāi khai-khong. ",代代
你做代誌愛較細膩咧。,Lí tsò tāi-tsì ài khah sè-jī--leh. ,做代細
今仔日這頓我請，你做你食，毋通細膩。,"Kin-á-ji̍t tsit tǹg guá tshiánn, lí tsò lí tsia̍h, m̄-thang sè-jī. ",做細
講話愛較細聲咧，才袂吵著別人。,"Kóng-uē ài khah sè-siann--leh, tsiah bē tshá-tio̍h pa̍t-lâng. ",細
柑仔脯去矣。,Kam-á póo--khì--ah. ,去
用別人的拳頭拇舂石獅。,Īng pa̍t-lâng ê kûn-thâu-bó tsing tsio̍h-sai. ,獅
昨昏下晡掠著的兔仔去予伊脫走去！,Tsa-hng ē-poo lia̍h-tio̍h ê thòo-á khì hōo i thuat-tsáu--khì! ,去去
這擺的會議真重要，莫閣脫箠矣。,"Tsit pái ê huē-gī tsin tiōng-iàu, mài koh thut-tshuê--ah. ",箠
豆莢,tāu-ngeh,莢
一莢塗豆,tsi̍t ngeh thôo-tāu,莢
水蛆,tsuí-tshi,蛆
你就是無聽爸母的話，今仔日才會受著這款的處份。,"Lí tō sī bô thiann pē-bú ê uē, kin-á-ji̍t tsiah ē siū-tio̍h tsit khuán ê tshú-hūn. ",處
原來是佮查某囡仔去看電影，莫怪伊喙笑目笑。,"Guân-lâi sī kah tsa-bóo gín-á khì khuànn tiān-iánn, bo̍k-kuài i tshuì-tshiò-ba̍k-tshiò. ",去
莫非你今仔日無欲參加伊的婚禮？,Bo̍k-hui lí kin-á-ji̍t bô beh tsham-ka i ê hun-lé? ,參
麻煩你替我處理這件代誌。,Mâ-huân lí thè guá tshú-lí tsit kiānn tāi-tsì. ,替處代
這件代誌你是欲按怎處置？,Tsit kiānn tāi-tsì lí sī beh án-tsuánn tshú-tì? ,代處
食柴的白蟻、食冊的紙魚、食米的蛀龜攏總叫做蛀蟲。,"Tsia̍h tshâ ê pe̍h-hiā, tsia̍h tsheh ê tsuá-hî, tsia̍h bí ê tsiù-ku lóng-tsóng kiò-tsò tsiù-thâng. ",紙魚做
藝術,gē-su̍t,藝
布袋,pòo-tē,袋
伊橐袋仔內有袋錢。,I lak-tē-á-lāi ū tē tsînn. ,袋袋
一袋米,tsi̍t tē bí,袋
伊共面巾袚佇肩胛頭。,I kā bīn-kin phua̍h tī king-kah-thâu. ,巾佇
被迫,pī pik,被
蓋被,kah phuē,被
伊的工廠設佇上海。,I ê kang-tshiúnn siat tī Siōng-hái. ,佇
第二次大戰死去的人有規千萬。,Tē-jī tshù tāi tsiàn sí--khì ê lâng ū kui-tshing-bān. ,第次死去
伊艱苦規世人，毋捌享受過。,"I kan-khóo kui-sì-lâng, m̄ bat hiáng-siū--kuè. ",過
伊規年迵天攏佇國外。,I kui-nî-thàng-thinn lóng tī kok-guā. ,佇
歸尾攏無人來。,Kui-bué lóng bô lâng lâi. ,尾
你愛加減運動，無，歲頭濟的時，會規身軀攏是病。,"Lí ài ke-kiám ūn-tōng, bô, huè-thâu tsē ê sî, ē kui-sin-khu lóng sī pēnn. ",歲
阮老爸規定我暗時十點就愛轉去厝裡。,Guán lāu-pē kui-tīng guá àm-sî tsa̍p tiám tō ài tńg-khì tshù--lí. ,去
你予人設計去矣。,Lí hōo lâng siat-kè--khì--ah. ,去
我看代誌攏予伊做，按呢較規氣。,"Guá khuànn tāi-tsì lóng hōo i tsò, án-ne khah kui-khì. ",代做
這个囡仔做代誌誠規矩。,Tsit ê gín-á tsò tāi-tsì tsiânn kui-kí. ,做代矩
恁規陣人徛佇遐，是欲創啥？,"Lín kui-tīn lâng khiā tī hia, sī beh tshòng siánn? ",佇
你無為家己想，嘛著為囡仔的未來設想！,"Lí bô uī ka-kī siūnn, mā tio̍h uī gín-á ê bī-lâi siat-sióng! ",未
逐擺聽伊講話，我攏會規腹火。,"Ta̍k pái thiann i kóng-uē, guá lóng ē kui-pak-hué. ",火
規路攏是車，看著頭眩目暗。,"Kui-lōo lóng sī tshia, khuànn tio̍h thâu-hîn-ba̍k-àm. ",車
用珠螺豉膎,iōng tsu-lê sīnn-kê,螺膎
彼批貨敢通過海關矣？,Hit phue huè kám thong-kuè hái-kuan--ah? ,貨過
販新貨來賣。,Phuànn sin huè lâi bē. ,貨
規車的貨攏販你。,Kui tshia ê huè lóng phuànn--lí. ,車貨
伊貪著人好額，才會去共人搶。,"I tham-tio̍h lâng hó-gia̍h, tsiah ē khì kā lâng tshiúnn. ",去
伊傷貪，才會去傷著身體。,"I siunn tham, tsiah ē khì siong-tio̍h sin-thé. ",去體
貫迵過,kǹg thàng--kuè,過
赦你無罪。,Sià lí bô tsuē. ,罪
這條路透車頭。,Tsit tiâu lōo thàu tshia-thâu. ,車
甜粿炊無透。,Tinn-kué tshue bô thàu. ,粿炊
這齣戲做透矣。,Tsit tshut hì tsò thàu--ah. ,做
